risk,rust_file,upstream_file,mapped_by_parity,rust_tokens,upstream_tokens,token_cosine,generic_token_cosine,identifier_jaccard,shared_identifiers,code_shingles,generic_code_shingles,comment_shingles,shared_string_literals,example_shared_strings
low,src/print.rs,src/NegativeG2LineSearch.cxx,no,323,853,0.8611,0.9255,0.0562,5,0,0,0,0,
low,src/print.rs,src/MnHesse.cxx,no,323,3081,0.861,0.9222,0.0549,9,0,0,0,0,
low,src/hesse/mod.rs,src/MnUserParameterState.cxx,no,874,3470,0.8605,0.9584,0.0579,11,0,17,0,0,
low,src/global_cc.rs,src/MnLineSearch.cxx,no,472,4579,0.8604,0.9437,0.037,6,0,0,0,0,
low,src/hesse/calculator.rs,src/MnUserParameterState.cxx,no,1392,3470,0.8603,0.9555,0.0676,14,0,9,0,0,
low,src/contours/mod.rs,src/MnHesse.cxx,no,1055,3081,0.8602,0.9651,0.0516,11,0,0,0,0,
low,src/print.rs,src/MnContours.cxx,no,323,3126,0.86,0.8941,0.0667,11,0,0,0,0,
low,src/simplex/builder.rs,src/MnUserParameterState.cxx,no,1505,3470,0.8599,0.9579,0.0526,11,0,17,0,0,
low,src/migrad/builder.rs,src/SimplexSeedGenerator.cxx,no,1615,244,0.8597,0.9775,0.0993,15,0,0,0,0,
low,src/contours/mod.rs,src/MnFunctionCross.cxx,no,1055,3954,0.8593,0.9759,0.0532,10,0,7,0,0,
low,src/global_cc.rs,src/MnHesse.cxx,no,472,3081,0.8593,0.951,0.0172,3,0,0,0,0,
low,src/user_transformation.rs,src/MnSeedGenerator.cxx,no,2894,1664,0.8592,0.9616,0.0622,13,0,1,0,0,
low,src/minimum/mod.rs,src/MnMinos.cxx,no,1360,1308,0.8591,0.966,0.1017,18,0,3,0,0,
low,src/gradient/numerical.rs,src/HessianGradientCalculator.cxx,no,1541,767,0.8581,0.9667,0.1556,21,0,0,0,0,
low,src/bin/ref_compare_runner.rs,src/NegativeG2LineSearch.cxx,no,2668,853,0.858,0.9568,0.0604,11,0,0,0,0,
low,src/bin/ref_compare_runner.rs,src/FumiliMinimizer.cxx,no,2668,385,0.8579,0.9474,0.0442,8,0,2,0,0,
low,src/gradient/analytical.rs,src/NegativeG2LineSearch.cxx,no,1312,853,0.8579,0.9638,0.0828,12,0,0,0,0,
low,src/minimum/mod.rs,src/MnSeedGenerator.cxx,no,1360,1664,0.8579,0.9656,0.0667,13,0,2,0,0,
low,src/hesse/calculator.rs,src/MnContours.cxx,no,1392,3126,0.8577,0.9607,0.0417,10,0,2,0,0,
low,src/user_transformation.rs,src/NegativeG2LineSearch.cxx,no,2894,853,0.8577,0.9608,0.0702,12,0,0,0,0,
low,src/minos/function_cross.rs,src/MnParameterScan.cxx,no,2284,513,0.8574,0.9807,0.0407,7,0,0,0,0,
low,src/hesse/mod.rs,src/MnContours.cxx,no,874,3126,0.8572,0.9703,0.0502,11,0,4,0,0,
low,src/gradient/numerical.rs,src/MnFunctionCross.cxx,no,1541,3954,0.8571,0.9719,0.0567,11,0,0,0,0,
low,src/minimum/mod.rs,src/MnContours.cxx,no,1360,3126,0.8571,0.9606,0.0591,14,0,7,0,0,
low,src/minos/function_cross.rs,src/SimplexSeedGenerator.cxx,no,2284,244,0.8567,0.9758,0.0276,5,0,0,0,0,
low,src/gradient/analytical.rs,src/Minuit2Minimizer.cxx,no,1312,7525,0.8566,0.9654,0.043,17,0,1,0,0,
low,src/hesse/calculator.rs,src/MnPosDef.cxx,no,1392,651,0.8566,0.9532,0.0714,10,0,0,0,0,
low,src/minos/function_cross.rs,src/AnalyticalGradientCalculator.cxx,no,2284,941,0.8566,0.9634,0.0266,5,0,0,0,0,
low,src/minos/function_cross.rs,src/TMinuit2TraceObject.cxx,no,2284,707,0.8566,0.9678,0.0365,7,0,0,0,0,
low,src/bin/ref_compare_runner.rs,src/MnSeedGenerator.cxx,no,2668,1664,0.8564,0.9569,0.0404,9,0,0,0,0,
low,src/minos/function_cross.rs,src/ExternalInternalGradientCalculator.cxx,no,2284,614,0.8562,0.9688,0.0169,3,0,0,0,0,
low,src/contours/mod.rs,src/FumiliBuilder.cxx,no,1055,2970,0.8561,0.9688,0.0619,12,0,0,0,0,
low,src/hesse/calculator.rs,src/MnCovarianceSqueeze.cxx,no,1392,660,0.856,0.9527,0.0227,3,0,0,0,0,
low,src/transform/sin.rs,src/MnLineSearch.cxx,no,727,4579,0.8555,0.9688,0.0347,6,0,1,0,0,
low,src/gradient/numerical.rs,src/MnHesse.cxx,no,1541,3081,0.8551,0.9607,0.1106,23,0,4,0,0,
low,src/gradient/analytical.rs,src/SimplexBuilder.cxx,no,1312,1671,0.855,0.971,0.064,11,0,1,0,0,
low,src/user_parameters.rs,src/ExternalInternalGradientCalculator.cxx,no,1781,614,0.8549,0.9647,0.0574,7,0,0,0,0,
low,src/covariance_squeeze.rs,test/testCovariance.cxx,no,1124,640,0.8548,0.9528,0.044,4,0,0,0,0,
low,src/python.rs,src/ScanBuilder.cxx,no,5223,304,0.8547,0.9705,0.0352,10,0,0,0,0,
low,src/user_parameters.rs,src/SimplexBuilder.cxx,no,1781,1671,0.8547,0.9634,0.0402,7,0,0,0,0,
low,src/hesse/calculator.rs,src/SimplexSeedGenerator.cxx,no,1392,244,0.8546,0.9649,0.097,13,0,1,0,0,
low,src/migrad/builder.rs,inc/Minuit2/MnMatrix.h,no,1615,8027,0.8543,0.9434,0.0124,3,0,15,0,0,
low,src/posdef.rs,src/MnPosDef.cxx,no,926,651,0.8543,0.9374,0.1818,14,0,0,0,0,
low,src/gradient/analytical.rs,src/HessianGradientCalculator.cxx,no,1312,767,0.8542,0.9647,0.0878,13,0,0,0,0,
low,src/linesearch.rs,src/MnContours.cxx,no,1652,3126,0.8541,0.9758,0.048,11,0,5,0,0,
low,src/python.rs,src/MnHesse.cxx,no,5223,3081,0.854,0.9588,0.0591,22,0,15,0,0,
low,src/hesse/calculator.rs,src/Minuit2Minimizer.cxx,no,1392,7525,0.8528,0.9597,0.0496,20,0,0,0,0,
low,src/global_cc.rs,src/MnStrategy.cxx,no,472,313,0.8525,0.9222,0.0175,1,0,0,0,0,
low,src/bin/ref_compare_runner.rs,src/MnLineSearch.cxx,no,2668,4579,0.8524,0.9543,0.0478,12,0,12,0,0,
low,src/covariance_squeeze.rs,src/MnCovarianceSqueeze.cxx,no,1124,660,0.8523,0.9415,0.1429,10,0,0,0,0,
low,src/hesse/calculator.rs,src/BFGSErrorUpdator.cxx,no,1392,727,0.8523,0.9621,0.0392,6,0,2,0,0,
low,src/gradient/analytical.rs,src/MnPosDef.cxx,no,1312,651,0.8522,0.9551,0.0451,6,0,0,0,0,
low,src/hesse/calculator.rs,src/InitialGradientCalculator.cxx,no,1392,608,0.8522,0.9613,0.0592,9,0,0,0,0,
low,src/hesse/calculator.rs,src/ScanBuilder.cxx,no,1392,304,0.8522,0.9646,0.1053,14,0,2,0,0,
low,src/hesse/mod.rs,src/NegativeG2LineSearch.cxx,no,874,853,0.8521,0.9679,0.0496,7,0,4,0,0,
low,src/minos/function_cross.rs,inc/Minuit2/MinuitParameter.h,no,2284,881,0.852,0.9739,0.0582,11,0,0,0,0,
low,src/python.rs,src/MnUserParameterState.cxx,no,5223,3470,0.8518,0.9504,0.0698,24,0,8,0,0,
low,src/python.rs,inc/Minuit2/MnMatrix.h,no,5223,8027,0.8517,0.9445,0.0247,9,0,15,0,0,
low,src/bin/ref_compare_runner.rs,src/CombinedMinimumBuilder.cxx,no,2668,223,0.8516,0.9528,0.0323,5,0,2,0,0,
low,src/minimum/mod.rs,src/NegativeG2LineSearch.cxx,no,1360,853,0.8516,0.9642,0.0696,11,0,4,0,0,
low,src/global_cc.rs,src/MnPosDef.cxx,no,472,651,0.8515,0.9579,0.0256,2,0,0,0,0,
low,src/gradient/analytical.rs,src/MnUserParameterState.cxx,no,1312,3470,0.8514,0.9554,0.0825,16,0,2,0,0,
low,src/migrad/builder.rs,src/MnLineSearch.cxx,no,1615,4579,0.8507,0.9717,0.049,12,0,13,0,0,
low,src/hesse/gradient.rs,src/HessianGradientCalculator.cxx,no,646,767,0.8506,0.9667,0.1667,20,0,0,0,0,
low,src/contours/mod.rs,src/SimplexBuilder.cxx,no,1055,1671,0.8505,0.9749,0.0556,9,0,0,0,0,
low,src/migrad/builder.rs,src/InitialGradientCalculator.cxx,no,1615,608,0.8503,0.9648,0.0405,7,0,0,0,0,
low,src/simplex/builder.rs,src/Minuit2Minimizer.cxx,no,1505,7525,0.8503,0.9702,0.0343,14,0,6,0,0,
low,src/simplex/builder.rs,src/MnMinos.cxx,no,1505,1308,0.8503,0.9801,0.0489,9,0,7,0,0,
low,src/global_cc.rs,src/MnContours.cxx,no,472,3126,0.8501,0.9314,0.0169,3,0,0,0,0,
low,src/python.rs,src/MnMinos.cxx,no,5223,1308,0.8497,0.972,0.0825,26,0,1,0,0,
low,src/gradient/analytical.rs,src/InitialGradientCalculator.cxx,no,1312,608,0.8496,0.9609,0.1538,20,0,0,0,0,
low,src/hesse/calculator.rs,src/MnUserTransformation.cxx,no,1392,2932,0.8495,0.963,0.0408,8,0,1,0,0,
low,src/hesse/mod.rs,src/InitialGradientCalculator.cxx,no,874,608,0.8495,0.9639,0.0292,4,0,0,0,0,
low,src/minos/function_cross.rs,src/MnCovarianceSqueeze.cxx,no,2284,660,0.8494,0.9463,0.0058,1,0,0,0,0,
low,src/hesse/mod.rs,src/SimplexSeedGenerator.cxx,no,874,244,0.8486,0.9715,0.0583,7,0,0,0,0,
low,src/minos/function_cross.rs,src/FumiliErrorUpdator.cxx,no,2284,410,0.8486,0.9742,0.0266,5,0,2,0,0,
low,src/global_cc.rs,src/TMinuit2TraceObject.cxx,no,472,707,0.8484,0.9485,0.0345,3,0,0,0,0,
low,src/migrad/seed.rs,src/FumiliBuilder.cxx,no,1080,2970,0.8483,0.9661,0.15,27,0,4,0,0,
low,src/gradient/analytical.rs,src/MnUserTransformation.cxx,no,1312,2932,0.8481,0.967,0.0843,15,0,0,0,0,
low,src/gradient/numerical.rs,src/NumericalDerivator.cxx,no,1541,1768,0.848,0.965,0.1173,21,0,1,0,0,
low,src/hesse/mod.rs,src/MnMinos.cxx,no,874,1308,0.8477,0.971,0.0943,15,0,13,0,0,
low,src/simplex/builder.rs,src/MnUserTransformation.cxx,no,1505,2932,0.8476,0.9717,0.0305,6,0,2,0,0,
low,src/simplex/builder.rs,src/SimplexSeedGenerator.cxx,no,1505,244,0.8475,0.979,0.0735,10,0,0,0,0,
low,src/user_transformation.rs,src/SimplexBuilder.cxx,no,2894,1671,0.8475,0.9582,0.045,9,0,1,0,0,
low,src/migrad/seed.rs,src/NumericalDerivator.cxx,no,1080,1768,0.8473,0.9725,0.0601,11,0,0,0,0,
low,src/hesse/calculator.rs,src/MnGlobalCorrelationCoeff.cxx,no,1392,165,0.8472,0.9668,0.016,2,0,0,0,0,
low,src/hesse/calculator.rs,src/ExternalInternalGradientCalculator.cxx,no,1392,614,0.8469,0.9619,0.0519,7,0,1,0,0,
low,src/bin/ref_compare_runner.rs,src/SimplexBuilder.cxx,no,2668,1671,0.8466,0.9569,0.0429,9,0,4,0,0,
low,src/parabola.rs,src/FumiliBuilder.cxx,no,1005,2970,0.8465,0.9373,0.0247,4,0,0,0,0,
low,src/transform/sin.rs,src/MnContours.cxx,no,727,3126,0.8464,0.963,0.0324,6,0,0,0,0,
low,src/minos/function_cross.rs,inc/Minuit2/MinosError.h,no,2284,692,0.8463,0.943,0.0546,10,0,0,0,0,
low,src/gradient/analytical.rs,src/VariableMetricBuilder.cxx,no,1312,2047,0.8462,0.9629,0.0778,14,0,2,0,0,
low,src/minos/function_cross.rs,src/MnUserTransformation.cxx,no,2284,2932,0.8461,0.9657,0.0565,13,0,2,0,0,
low,src/user_parameters.rs,src/SimplexSeedGenerator.cxx,no,1781,244,0.8461,0.9612,0.0388,5,0,0,0,0,
low,src/python.rs,src/MnSeedGenerator.cxx,no,5223,1664,0.8459,0.9648,0.0412,14,0,3,0,0,
low,src/gradient/analytical.rs,src/SimplexSeedGenerator.cxx,no,1312,244,0.8458,0.9668,0.0625,8,0,0,0,0,
low,src/hesse/mod.rs,src/SimplexBuilder.cxx,no,874,1671,0.8458,0.9711,0.061,10,0,8,0,0,
low,src/user_transformation.rs,src/MnUserTransformation.cxx,no,2894,2932,0.8458,0.9579,0.1587,30,0,5,0,0,
low,src/parabola.rs,src/MnHesse.cxx,no,1005,3081,0.8457,0.936,0.0166,3,0,0,0,0,
low,src/minos/function_cross.rs,src/BFGSErrorUpdator.cxx,no,2284,727,0.8456,0.964,0.0206,4,0,1,0,0,
low,src/user_transformation.rs,src/ExternalInternalGradientCalculator.cxx,no,2894,614,0.8456,0.9568,0.0537,8,0,0,0,0,
low,src/covariance_squeeze.rs,src/MnStrategy.cxx,no,1124,313,0.8455,0.9088,0.0139,1,0,0,0,0,
low,src/print.rs,src/MnUserParameterState.cxx,no,323,3470,0.8455,0.9272,0.0652,9,0,0,0,0,
low,src/gradient/analytical.rs,src/TMinuit2TraceObject.cxx,no,1312,707,0.8452,0.9643,0.042,6,0,0,0,0,
low,src/migrad/seed.rs,src/MnSeedGenerator.cxx,no,1080,1664,0.8449,0.9673,0.142,23,0,7,0,0,
low,src/global_cc.rs,src/FumiliErrorUpdator.cxx,no,472,410,0.8447,0.9381,0.05,4,0,0,0,0,
low,src/global_cc.rs,src/Minuit2Minimizer.cxx,no,472,7525,0.8447,0.9402,0.0173,6,0,0,0,0,
low,src/global_cc.rs,test/testUserFunc.cxx,no,472,269,0.8447,0.9566,0.0149,1,0,0,0,0,
low,src/linesearch.rs,src/MnFunctionCross.cxx,no,1652,3954,0.8447,0.9737,0.0603,12,0,2,0,0,
low,src/minos/function_cross.rs,src/MnGlobalCorrelationCoeff.cxx,no,2284,165,0.8446,0.9693,0.0122,2,0,0,0,0,
low,src/strategy.rs,src/MnHesse.cxx,no,1865,3081,0.8446,0.9172,0.0193,4,0,1,0,0,
low,src/covariance_squeeze.rs,src/FumiliBuilder.cxx,no,1124,2970,0.8445,0.9422,0.0482,8,0,2,0,0,
low,src/scan/mod.rs,src/VariableMetricBuilder.cxx,no,675,2047,0.8445,0.9649,0.0616,9,0,11,0,0,
low,src/transform/sin.rs,src/MnHesse.cxx,no,727,3081,0.8437,0.9613,0.0387,7,0,0,0,0,
low,src/global_cc.rs,src/MnCovarianceSqueeze.cxx,no,472,660,0.8432,0.9464,0.0484,3,0,0,0,0,
low,src/hesse/mod.rs,src/NumericalDerivator.cxx,no,874,1768,0.843,0.9665,0.0481,9,0,1,0,0,
low,src/migrad/seed.rs,src/MnContours.cxx,no,1080,3126,0.843,0.972,0.0364,8,0,4,0,0,
low,src/hesse/gradient.rs,src/MnLineSearch.cxx,no,646,4579,0.8429,0.9698,0.0619,12,0,0,0,0,
low,src/minos/function_cross.rs,test/MnSim/GaussDataGen.cxx,no,2284,176,0.8429,0.9687,0.012,2,0,0,0,0,
low,src/python.rs,src/NegativeG2LineSearch.cxx,no,5223,853,0.8429,0.958,0.043,13,0,4,0,0,
low,src/linesearch.rs,src/NumericalDerivator.cxx,no,1652,1768,0.8427,0.9754,0.0674,13,0,0,0,0,
low,src/global_cc.rs,src/MnGlobalCorrelationCoeff.cxx,no,472,165,0.8424,0.9432,0.0962,5,0,0,0,0,
low,src/gradient/numerical.rs,src/MnSeedGenerator.cxx,no,1541,1664,0.8424,0.9635,0.104,18,0,0,0,0,
low,src/precision.rs,src/MnUserParameterState.cxx,no,305,3470,0.8422,0.952,0.0379,5,0,0,0,0,
low,src/global_cc.rs,src/MnUserParameterState.cxx,no,472,3470,0.8421,0.9451,0.0342,5,0,0,0,0,
low,src/scan/mod.rs,src/FumiliBuilder.cxx,no,675,2970,0.842,0.962,0.0592,10,0,17,0,0,
low,src/posdef.rs,src/MnMatrix.cxx,no,926,4452,0.8419,0.9305,0.0577,9,0,0,0,0,
low,src/global_cc.rs,src/MnSeedGenerator.cxx,no,472,1664,0.8418,0.9435,0.0148,2,0,0,0,0,
low,src/minimum/mod.rs,src/InitialGradientCalculator.cxx,no,1360,608,0.8418,0.9598,0.0452,7,0,0,0,0,
low,src/gradient/analytical.rs,inc/Minuit2/FumiliFCNAdapter.h,no,1312,799,0.8416,0.9601,0.0435,6,0,0,0,0,
low,src/migrad/seed.rs,src/MnLineSearch.cxx,no,1080,4579,0.8414,0.9704,0.0588,12,0,0,0,0,
low,src/user_transformation.rs,src/InitialGradientCalculator.cxx,no,2894,608,0.8414,0.9553,0.0798,13,0,0,0,0,
low,src/linesearch.rs,src/MnHesse.cxx,no,1652,3081,0.8412,0.958,0.0724,16,0,2,0,0,
low,src/gradient/numerical.rs,src/SimplexBuilder.cxx,no,1541,1671,0.841,0.9683,0.0988,16,0,0,0,0,
low,src/user_transformation.rs,src/NumericalDerivator.cxx,no,2894,1768,0.841,0.9454,0.0645,14,0,0,0,0,
low,src/covariance_squeeze.rs,src/MnSeedGenerator.cxx,no,1124,1664,0.8409,0.9394,0.0556,8,0,0,0,0,
low,src/global_cc.rs,src/NegativeG2LineSearch.cxx,no,472,853,0.8409,0.9478,0.0426,4,0,0,0,0,
low,src/gradient/numerical.rs,src/FumiliBuilder.cxx,no,1541,2970,0.8408,0.9607,0.1094,21,0,3,0,0,
low,src/simplex/builder.rs,src/BFGSErrorUpdator.cxx,no,1505,727,0.8406,0.9666,0.0327,5,0,1,0,0,
low,src/bin/ref_compare_runner.rs,src/ScanBuilder.cxx,no,2668,304,0.8404,0.9593,0.0552,9,0,0,0,0,
low,src/simplex/builder.rs,src/MnPosDef.cxx,no,1505,651,0.8404,0.9475,0.0567,8,0,6,0,0,
low,src/global_cc.rs,src/FumiliBuilder.cxx,no,472,2970,0.8402,0.9432,0.0192,3,0,0,0,0,
low,src/gradient/analytical.rs,src/FumiliErrorUpdator.cxx,no,1312,410,0.8401,0.9683,0.0438,6,0,1,0,0,
low,src/simplex/builder.rs,src/HessianGradientCalculator.cxx,no,1505,767,0.8401,0.9675,0.0688,11,0,0,0,0,
low,src/posdef.rs,src/SimplexParameters.cxx,no,926,267,0.8397,0.9466,0.0154,1,0,0,0,0,
low,src/posdef.rs,test/MnSim/GaussFcn2.cxx,no,926,392,0.8394,0.9384,0.0429,3,0,0,0,0,
low,src/gradient/analytical.rs,src/AnalyticalGradientCalculator.cxx,no,1312,941,0.8393,0.956,0.1085,14,0,0,0,0,
low,src/migrad/builder.rs,src/HessianGradientCalculator.cxx,no,1615,767,0.8393,0.9623,0.0611,11,0,0,0,0,
low,src/print.rs,src/ScanBuilder.cxx,no,323,304,0.8392,0.9159,0.1231,8,0,0,0,0,
low,src/strategy.rs,src/FumiliBuilder.cxx,no,1865,2970,0.8391,0.9151,0.0212,4,0,0,0,0,
low,src/covariance_squeeze.rs,test/MnSim/GaussDataGen.cxx,no,1124,176,0.839,0.947,0.0135,1,0,0,0,0,
low,src/gradient/analytical.rs,src/FumiliGradientCalculator.cxx,no,1312,687,0.839,0.962,0.1061,14,0,1,0,0,
low,src/migrad/builder.rs,inc/Minuit2/MinuitParameter.h,no,1615,881,0.839,0.9746,0.0056,1,0,0,0,0,
low,src/gradient/analytical.rs,test/MnSim/GaussDataGen.cxx,no,1312,176,0.8389,0.9669,0.0085,1,0,0,0,0,
low,src/simplex/builder.rs,src/InitialGradientCalculator.cxx,no,1505,608,0.8388,0.966,0.0458,7,0,0,0,0,
low,src/hesse/calculator.rs,src/VariableMetricBuilder.cxx,no,1392,2047,0.8387,0.9581,0.1202,22,0,17,0,0,
low,src/print.rs,src/CombinedMinimumBuilder.cxx,no,323,223,0.8387,0.8852,0.0517,3,0,0,0,0,
low,src/simplex/builder.rs,src/AnalyticalGradientCalculator.cxx,no,1505,941,0.8386,0.9607,0.0338,5,0,0,0,0,
low,src/gradient/analytical.rs,src/ScanBuilder.cxx,no,1312,304,0.8385,0.9634,0.088,11,0,0,0,0,
low,src/hesse/calculator.rs,src/FumiliGradientCalculator.cxx,no,1392,687,0.8385,0.959,0.068,10,0,2,0,0,
low,src/scan/mod.rs,src/MnMinos.cxx,no,675,1308,0.8384,0.9639,0.1077,14,0,5,0,0,
low,src/user_parameters.rs,inc/Minuit2/MinosError.h,no,1781,692,0.8384,0.9483,0.0682,9,0,0,0,0,
low,src/contours/mod.rs,src/MnSeedGenerator.cxx,no,1055,1664,0.8383,0.9669,0.0222,4,0,0,0,0,
low,src/gradient/analytical.rs,src/BFGSErrorUpdator.cxx,no,1312,727,0.8382,0.9605,0.0496,7,0,1,0,0,
low,src/posdef.rs,src/MnLineSearch.cxx,no,926,4579,0.8381,0.9127,0.0529,9,0,0,0,0,
low,src/contours/mod.rs,src/NumericalDerivator.cxx,no,1055,1768,0.8378,0.9705,0.0432,8,0,4,0,0,
low,src/hesse/calculator.rs,src/MnMatrix.cxx,no,1392,4452,0.8378,0.9479,0.0275,6,0,6,0,0,
low,src/scan/mod.rs,src/MnContours.cxx,no,675,3126,0.8378,0.9619,0.0471,9,0,6,0,0,
low,src/strategy.rs,src/MnUserParameterState.cxx,no,1865,3470,0.8376,0.9186,0.0109,2,0,1,0,0,
low,src/user_parameters.rs,inc/Minuit2/FunctionMinimum.h,no,1781,801,0.8375,0.9541,0.044,7,0,0,0,0,
low,src/python.rs,src/SimplexBuilder.cxx,no,5223,1671,0.8374,0.9676,0.0428,14,0,6,0,0,
low,src/minimum/mod.rs,src/SimplexBuilder.cxx,no,1360,1671,0.8373,0.9602,0.0714,13,0,2,0,0,
low,src/python.rs,src/ExternalInternalGradientCalculator.cxx,no,5223,614,0.837,0.9608,0.0248,7,0,3,0,0,
low,src/hesse/calculator.rs,inc/Minuit2/FumiliFCNAdapter.h,no,1392,799,0.8369,0.9557,0.0403,6,0,0,0,0,
low,src/gradient/analytical.rs,src/MnCovarianceSqueeze.cxx,no,1312,660,0.8366,0.9454,0.0248,3,0,0,0,0,
low,src/hesse/calculator.rs,src/FumiliErrorUpdator.cxx,no,1392,410,0.8365,0.9625,0.0548,8,0,4,0,0,
low,src/minos/mod.rs,src/MnMinos.cxx,no,912,1308,0.8364,0.9632,0.1926,26,0,0,0,0,
low,src/hesse/calculator.rs,src/MnFcn.cxx,no,1392,307,0.8363,0.9473,0.0296,4,0,1,0,0,
low,src/simplex/builder.rs,src/ExternalInternalGradientCalculator.cxx,no,1505,614,0.8362,0.966,0.0368,5,0,8,0,0,
low,src/user_transformation.rs,inc/Minuit2/MnMatrix.h,no,2894,8027,0.8362,0.9451,0.0343,8,0,1,0,0,
low,src/bin/ref_compare_runner.rs,src/ModularFunctionMinimizer.cxx,no,2668,394,0.8361,0.9403,0.0339,6,0,2,0,0,
low,src/migrad/builder.rs,src/Minuit2Minimizer.cxx,no,1615,7525,0.8356,0.9619,0.0449,19,0,20,0,0,
low,src/minos/function_cross.rs,inc/Minuit2/FunctionMinimum.h,no,2284,801,0.8356,0.9542,0.0381,8,0,0,0,0,
low,src/migrad/seed.rs,src/SimplexSeedGenerator.cxx,no,1080,244,0.8353,0.9697,0.1468,16,0,5,0,0,
low,src/bin/ref_compare_runner.rs,src/SimplexSeedGenerator.cxx,no,2668,244,0.8352,0.9543,0.0299,5,0,0,0,0,
low,src/linesearch.rs,src/FumiliBuilder.cxx,no,1652,2970,0.8351,0.9599,0.1117,22,0,3,0,0,
low,src/covariance_squeeze.rs,src/SimplexBuilder.cxx,no,1124,1671,0.835,0.9368,0.0221,3,0,0,0,0,
low,src/gradient/analytical.rs,test/testUserFunc.cxx,no,1312,269,0.835,0.9606,0.0079,1,0,0,0,0,
low,src/minos/function_cross.rs,src/MnFcn.cxx,no,2284,307,0.835,0.9464,0.0114,2,0,0,0,0,
low,src/gradient/analytical.rs,src/ExternalInternalGradientCalculator.cxx,no,1312,614,0.8349,0.9581,0.0826,10,0,0,0,0,
low,src/simplex/builder.rs,inc/Minuit2/MinuitParameter.h,no,1505,881,0.8349,0.9769,0.0191,3,0,0,0,0,
low,src/covariance_squeeze.rs,src/TMinuit2TraceObject.cxx,no,1124,707,0.8348,0.9402,0.0096,1,0,0,0,0,
low,src/user_parameters.rs,src/Minuit2Minimizer.cxx,no,1781,7525,0.8348,0.9506,0.0649,25,0,1,0,0,
low,src/minimum/mod.rs,inc/Minuit2/MinosError.h,no,1360,692,0.8347,0.945,0.0616,9,0,0,0,0,
low,src/minimum/mod.rs,src/SimplexSeedGenerator.cxx,no,1360,244,0.8347,0.9607,0.0571,8,0,0,0,0,
low,src/bin/ref_compare_runner.rs,src/MnFunctionCross.cxx,no,2668,3954,0.8346,0.9486,0.0424,10,0,14,0,0,
low,src/posdef.rs,src/MnHesse.cxx,no,926,3081,0.8346,0.9203,0.0503,9,0,0,0,0,
low,src/hesse/calculator.rs,src/SimplexParameters.cxx,no,1392,267,0.8344,0.9641,0.0,0,0,0,0,0,
low,src/migrad/builder.rs,inc/Minuit2/FunctionMinimum.h,no,1615,801,0.8344,0.9506,0.0939,17,0,22,0,0,
low,src/minimum/mod.rs,src/ExternalInternalGradientCalculator.cxx,no,1360,614,0.8344,0.9602,0.0362,5,0,3,0,0,
low,src/gradient/numerical.rs,src/AnalyticalGradientCalculator.cxx,no,1541,941,0.8343,0.9564,0.0781,10,0,0,0,0,
low,src/covariance_squeeze.rs,src/NegativeG2LineSearch.cxx,no,1124,853,0.8342,0.9417,0.0561,6,0,0,0,0,
low,src/hesse/calculator.rs,test/MnSim/GaussDataGen.cxx,no,1392,176,0.8342,0.9613,0.0078,1,0,0,0,0,
low,src/migrad/builder.rs,src/CombinedMinimumBuilder.cxx,no,1615,223,0.8342,0.9791,0.0621,9,0,0,0,0,
low,src/contours/mod.rs,test/MnSim/GaussDataGen.cxx,no,1055,176,0.8341,0.9681,0.019,2,0,0,0,0,
low,src/gradient/analytical.rs,src/MnMinos.cxx,no,1312,1308,0.834,0.9636,0.0578,10,0,2,0,0,
low,src/hesse/mod.rs,src/ExternalInternalGradientCalculator.cxx,no,874,614,0.8338,0.9645,0.0252,3,0,10,0,0,
low,src/minos/function_cross.rs,inc/Minuit2/MnMatrix.h,no,2284,8027,0.8337,0.9399,0.0115,3,0,1,0,0,
low,src/global_cc.rs,src/SimplexBuilder.cxx,no,472,1671,0.8336,0.9381,0.0333,4,0,0,0,0,
low,src/python.rs,inc/Minuit2/FunctionMinimum.h,no,5223,801,0.8335,0.9545,0.0349,11,0,2,0,0,
low,src/global_cc.rs,src/HessianGradientCalculator.cxx,no,472,767,0.8333,0.9396,0.0408,4,0,0,0,0,
low,src/gradient/numerical.rs,src/NegativeG2LineSearch.cxx,no,1541,853,0.8333,0.9566,0.1014,14,0,0,0,0,
low,src/migrad/seed.rs,src/NegativeG2LineSearch.cxx,no,1080,853,0.833,0.9599,0.1406,18,0,10,0,0,
low,src/user_transformation.rs,src/SimplexSeedGenerator.cxx,no,2894,244,0.833,0.9549,0.0385,6,0,0,0,0,
low,src/gradient/analytical.rs,src/MnGlobalCorrelationCoeff.cxx,no,1312,165,0.8328,0.9651,0.0087,1,0,0,0,0,
low,src/gradient/numerical.rs,src/MnContours.cxx,no,1541,3126,0.8328,0.9632,0.0446,10,0,0,0,0,
low,src/gradient/initial.rs,src/MnLineSearch.cxx,no,466,4579,0.8327,0.9692,0.033,6,0,0,0,0,
low,src/minos/function_cross.rs,test/testCovariance.cxx,no,2284,640,0.8326,0.9655,0.0107,2,0,1,0,0,
low,src/minos/function_cross.rs,src/MnPlot.cxx,no,2284,389,0.8325,0.9653,0.0058,1,0,0,0,0,
low,src/print.rs,src/InitialGradientCalculator.cxx,no,323,608,0.8325,0.9114,0.061,5,0,0,0,0,
low,src/bin/ref_compare_runner.rs,src/DavidonErrorUpdator.cxx,no,2668,416,0.8324,0.9509,0.0373,6,0,6,0,0,
