legacy_id,upstream_repo,upstream_subdir,upstream_ref,upstream_commit,upstream_file,upstream_symbol,upstream_line,rust_file,rust_symbol,rust_line,raw_status,effective_status,waived,waiver_type,waiver_reason,waiver_source,ambiguous_implemented,rationale
inc/Minuit2/MnUserParameters.h::SetLowerLimit@66,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/MnUserParameters.h,SetLowerLimit,66,src/user_parameters.rs,set_lower_limit,130,implemented,implemented,false,,,,false,symbol name match
inc/Minuit2/MnUserParameters.h::SetName@67,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/MnUserParameters.h,SetName,67,src/user_parameters.rs,set_name,143,implemented,implemented,false,,,,false,symbol name match
inc/Minuit2/MnUserParameters.h::SetPrecision@93,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/MnUserParameters.h,SetPrecision,93,src/user_parameters.rs,set_precision,151,implemented,implemented,false,,,,false,symbol name match
inc/Minuit2/MnUserParameters.h::SetUpperLimit@65,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/MnUserParameters.h,SetUpperLimit,65,src/user_parameters.rs,set_upper_limit,134,implemented,implemented,false,,,,false,symbol name match
inc/Minuit2/MnUserParameters.h::SetValue@62,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/MnUserParameters.h,SetValue,62,src/user_parameters.rs,set_value,116,implemented,implemented,false,,,,false,symbol name match
inc/Minuit2/MnUserParameters.h::Value@69,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/MnUserParameters.h,Value,69,src/user_parameters.rs,value,166,implemented,implemented,false,,,,false,symbol name match
inc/Minuit2/MnUserParameters.h::VariableParameters@39,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/MnUserParameters.h,VariableParameters,39,src/user_parameters.rs,variable_parameters,190,implemented,implemented,false,,,,false,symbol name match
inc/Minuit2/MnUserTransformation.h::Add@128,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/MnUserTransformation.h,Add,128,src/user_parameters.rs,add,37,needs-review,implemented,false,,,,true,multiple Rust symbol candidates
inc/Minuit2/MnUserTransformation.h::Add@124,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/MnUserTransformation.h,Add,124,src/user_parameters.rs,add,37,needs-review,implemented,false,,,,true,multiple Rust symbol candidates
inc/Minuit2/MnUserTransformation.h::Add@126,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/MnUserTransformation.h,Add,126,src/user_parameters.rs,add,37,needs-review,implemented,false,,,,true,multiple Rust symbol candidates
inc/Minuit2/MnUserTransformation.h::DExt2Int@88,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/MnUserTransformation.h,DExt2Int,88,,,,missing,unresolved,false,,,,false,no symbol match in mapped Rust files
inc/Minuit2/MnUserTransformation.h::DInt2Ext@87,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/MnUserTransformation.h,DInt2Ext,87,src/user_transformation.rs,dint2ext,190,implemented,implemented,false,,,,false,symbol name match
inc/Minuit2/MnUserTransformation.h::Error@142,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/MnUserTransformation.h,Error,142,src/user_parameters.rs,error,171,needs-review,implemented,false,,,,true,multiple Rust symbol candidates
inc/Minuit2/MnUserTransformation.h::Errors@118,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/MnUserTransformation.h,Errors,118,src/user_parameters.rs,errors,175,needs-review,implemented,false,,,,true,multiple Rust symbol candidates
inc/Minuit2/MnUserTransformation.h::Ext2int@84,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/MnUserTransformation.h,Ext2int,84,src/user_transformation.rs,ext2int,176,implemented,implemented,false,,,,false,symbol name match
inc/Minuit2/MnUserTransformation.h::Ext2intCovariance@81,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/MnUserTransformation.h,Ext2intCovariance,81,,,,missing,unresolved,false,,,,false,no symbol match in mapped Rust files
inc/Minuit2/MnUserTransformation.h::ExtOfInt@97,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/MnUserTransformation.h,ExtOfInt,97,src/user_transformation.rs,ext_of_int,142,implemented,implemented,false,,,,false,symbol name match
inc/Minuit2/MnUserTransformation.h::FindIndex@160,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/MnUserTransformation.h,FindIndex,160,src/user_transformation.rs,find_index,100,implemented,implemented,false,,,,false,symbol name match
inc/Minuit2/MnUserTransformation.h::Fix@131,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/MnUserTransformation.h,Fix,131,src/user_parameters.rs,fix,106,needs-review,implemented,false,,,,true,multiple Rust symbol candidates
inc/Minuit2/MnUserTransformation.h::Index@158,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/MnUserTransformation.h,Index,158,src/user_parameters.rs,index,156,needs-review,implemented,false,,,,true,multiple Rust symbol candidates
inc/Minuit2/MnUserTransformation.h::Int2ext@75,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/MnUserTransformation.h,Int2ext,75,src/user_transformation.rs,int2ext,162,implemented,implemented,false,,,,false,symbol name match
inc/Minuit2/MnUserTransformation.h::Int2extCovariance@80,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/MnUserTransformation.h,Int2extCovariance,80,src/user_transformation.rs,int2ext_covariance,209,implemented,implemented,false,,,,false,symbol name match
inc/Minuit2/MnUserTransformation.h::Int2extError@78,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/MnUserTransformation.h,Int2extError,78,src/user_transformation.rs,int2ext_error,204,implemented,implemented,false,,,,false,symbol name match
inc/Minuit2/MnUserTransformation.h::IntOfExt@94,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/MnUserTransformation.h,IntOfExt,94,src/user_transformation.rs,int_of_ext,137,implemented,implemented,false,,,,false,symbol name match
inc/Minuit2/MnUserTransformation.h::MnUserTransformation@44,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/MnUserTransformation.h,MnUserTransformation,44,src/user_parameters.rs,new,20,needs-review,implemented,false,,,,true,multiple Rust symbol candidates
src/MnUserTransformation.cxx::operator()@24,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,src/MnUserTransformation.cxx,operator(),24,src/user_parameters.rs,value,166,needs-review,implemented,false,,,,true,multiple Rust symbol candidates
inc/Minuit2/MnUserTransformation.h::Params@117,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/MnUserTransformation.h,Params,117,src/user_parameters.rs,params,195,needs-review,implemented,false,,,,true,multiple Rust symbol candidates
inc/Minuit2/MnUserTransformation.h::Release@132,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/MnUserTransformation.h,Release,132,src/user_parameters.rs,release,111,needs-review,implemented,false,,,,true,multiple Rust symbol candidates
inc/Minuit2/MnUserTransformation.h::RemoveLimits@133,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/MnUserTransformation.h,RemoveLimits,133,src/user_parameters.rs,remove_limits,139,needs-review,implemented,false,,,,true,multiple Rust symbol candidates
inc/Minuit2/MnUserTransformation.h::SetError@135,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/MnUserTransformation.h,SetError,135,src/user_parameters.rs,set_error,121,needs-review,implemented,false,,,,true,multiple Rust symbol candidates
inc/Minuit2/MnUserTransformation.h::SetLimits@136,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/MnUserTransformation.h,SetLimits,136,src/user_parameters.rs,set_limits,126,needs-review,implemented,false,,,,true,multiple Rust symbol candidates
inc/Minuit2/MnUserTransformation.h::SetLowerLimit@138,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/MnUserTransformation.h,SetLowerLimit,138,src/user_parameters.rs,set_lower_limit,130,needs-review,implemented,false,,,,true,multiple Rust symbol candidates
inc/Minuit2/MnUserTransformation.h::SetName@139,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/MnUserTransformation.h,SetName,139,src/user_parameters.rs,set_name,143,needs-review,implemented,false,,,,true,multiple Rust symbol candidates
inc/Minuit2/MnUserTransformation.h::SetPrecision@113,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/MnUserTransformation.h,SetPrecision,113,src/user_parameters.rs,set_precision,151,needs-review,implemented,false,,,,true,multiple Rust symbol candidates
inc/Minuit2/MnUserTransformation.h::SetUpperLimit@137,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/MnUserTransformation.h,SetUpperLimit,137,src/user_parameters.rs,set_upper_limit,134,needs-review,implemented,false,,,,true,multiple Rust symbol candidates
inc/Minuit2/MnUserTransformation.h::SetValue@134,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/MnUserTransformation.h,SetValue,134,src/user_parameters.rs,set_value,116,needs-review,implemented,false,,,,true,multiple Rust symbol candidates
inc/Minuit2/MnUserTransformation.h::Value@141,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/MnUserTransformation.h,Value,141,src/user_parameters.rs,value,166,needs-review,implemented,false,,,,true,multiple Rust symbol candidates
inc/Minuit2/MnUserTransformation.h::VariableParameters@105,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/MnUserTransformation.h,VariableParameters,105,src/user_parameters.rs,variable_parameters,190,needs-review,implemented,false,,,,true,multiple Rust symbol candidates
inc/Minuit2/MnVectorTransform.h::<no_symbol_extracted>@na,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/MnVectorTransform.h,<no_symbol_extracted>,,src/user_transformation.rs,,,needs-review,waived,true,tooling,Upstream source extraction unavailable at pinned tag; tracked as tooling limitation.,rule,false,source unavailable: inc/Minuit2/MnVectorTransform.h: failed to download https://raw.githubusercontent.com/root-project/root/a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd/math/minuit2/inc/Minuit2/MnVectorTransform.h: 404
inc/Minuit2/ModularFunctionMinimizer.h::Minimize@47,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/ModularFunctionMinimizer.h,Minimize,47,src/migrad/minimizer.rs,minimize,18,needs-review,implemented,false,,,,true,multiple Rust symbol candidates
inc/Minuit2/NegativeG2LineSearch.h::HasNegativeG2@26,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/NegativeG2LineSearch.h,HasNegativeG2,26,,,,missing,unresolved,false,,,,false,no symbol match in mapped Rust files
inc/Minuit2/NegativeG2LineSearch.h::operator()@23,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/NegativeG2LineSearch.h,operator(),23,,,,intentionally-skipped,waived,true,intentional,constructor/destructor/operator handled idiomatically in Rust,auto-intentional,false,constructor/destructor/operator handled idiomatically in Rust
inc/Minuit2/Numerical2PGradientCalculator.h::operator()@31,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/Numerical2PGradientCalculator.h,operator(),31,src/gradient/numerical.rs,new,21,intentionally-skipped,waived,true,intentional,constructor/destructor/operator handled idiomatically in Rust,auto-intentional,false,constructor/destructor/operator handled idiomatically in Rust
inc/Minuit2/Numerical2PGradientCalculator.h::operator()@33,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/Numerical2PGradientCalculator.h,operator(),33,src/gradient/numerical.rs,new,21,intentionally-skipped,waived,true,intentional,constructor/destructor/operator handled idiomatically in Rust,auto-intentional,false,constructor/destructor/operator handled idiomatically in Rust
inc/Minuit2/ScanBuilder.h::Minimum@23,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/ScanBuilder.h,Minimum,23,,,,needs-review,waived,true,architectural,Intentional architectural refactor; no strict 1:1 symbol expected.,rule,false,architectural refactor; no 1:1 symbol match
inc/Minuit2/ScanMinimizer.h::<no_symbol_extracted>@na,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/ScanMinimizer.h,<no_symbol_extracted>,,src/scan/mod.rs,,,needs-review,unresolved,false,,,,false,unable to extract symbols with heuristic parser
inc/Minuit2/SimplexBuilder.h::Minimum@23,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/SimplexBuilder.h,Minimum,23,src/simplex/builder.rs,minimum,20,implemented,implemented,false,,,,false,symbol name match
inc/Minuit2/SimplexMinimizer.h::<no_symbol_extracted>@na,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/SimplexMinimizer.h,<no_symbol_extracted>,,src/simplex/minimizer.rs,,,needs-review,unresolved,false,,,,false,unable to extract symbols with heuristic parser
inc/Minuit2/SimplexParameters.h::Dirin@45,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/SimplexParameters.h,Dirin,45,,,,missing,unresolved,false,,,,false,no symbol match in mapped Rust files
inc/Minuit2/SimplexParameters.h::Edm@44,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/SimplexParameters.h,Edm,44,src/simplex/parameters.rs,edm,89,implemented,implemented,false,,,,false,symbol name match
inc/Minuit2/SimplexParameters.h::Jh@42,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/SimplexParameters.h,Jh,42,,,,missing,unresolved,false,,,,false,no symbol match in mapped Rust files
inc/Minuit2/SimplexParameters.h::Jl@43,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/SimplexParameters.h,Jl,43,,,,missing,unresolved,false,,,,false,no symbol match in mapped Rust files
inc/Minuit2/SimplexParameters.h::Update@32,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/SimplexParameters.h,Update,32,src/simplex/parameters.rs,update,42,implemented,implemented,false,,,,false,symbol name match
inc/Minuit2/SimplexSeedGenerator.h::operator()@23,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/SimplexSeedGenerator.h,operator(),23,,,,intentionally-skipped,waived,true,intentional,constructor/destructor/operator handled idiomatically in Rust,auto-intentional,false,constructor/destructor/operator handled idiomatically in Rust
inc/Minuit2/SinParameterTransformation.h::DExt2Int@21,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/SinParameterTransformation.h,DExt2Int,21,,,,missing,unresolved,false,,,,false,no symbol match in mapped Rust files
inc/Minuit2/SinParameterTransformation.h::DInt2Ext@20,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/SinParameterTransformation.h,DInt2Ext,20,src/transform/sin.rs,dint2ext,34,implemented,implemented,false,,,,false,symbol name match
inc/Minuit2/SinParameterTransformation.h::Ext2int@19,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/SinParameterTransformation.h,Ext2int,19,src/transform/sin.rs,ext2int,17,implemented,implemented,false,,,,false,symbol name match
inc/Minuit2/SinParameterTransformation.h::Int2ext@18,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/SinParameterTransformation.h,Int2ext,18,src/transform/sin.rs,int2ext,13,implemented,implemented,false,,,,false,symbol name match
inc/Minuit2/SqrtLowParameterTransformation.h::DExt2Int@34,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/SqrtLowParameterTransformation.h,DExt2Int,34,,,,missing,unresolved,false,,,,false,no symbol match in mapped Rust files
inc/Minuit2/SqrtLowParameterTransformation.h::DInt2Ext@31,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/SqrtLowParameterTransformation.h,DInt2Ext,31,src/transform/sqrt_low.rs,dint2ext,26,implemented,implemented,false,,,,false,symbol name match
inc/Minuit2/SqrtLowParameterTransformation.h::Ext2int@28,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/SqrtLowParameterTransformation.h,Ext2int,28,src/transform/sqrt_low.rs,ext2int,15,implemented,implemented,false,,,,false,symbol name match
inc/Minuit2/SqrtLowParameterTransformation.h::Int2ext@25,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/SqrtLowParameterTransformation.h,Int2ext,25,src/transform/sqrt_low.rs,int2ext,11,implemented,implemented,false,,,,false,symbol name match
inc/Minuit2/SqrtUpParameterTransformation.h::DExt2Int@34,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/SqrtUpParameterTransformation.h,DExt2Int,34,,,,missing,unresolved,false,,,,false,no symbol match in mapped Rust files
inc/Minuit2/SqrtUpParameterTransformation.h::DInt2Ext@31,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/SqrtUpParameterTransformation.h,DInt2Ext,31,src/transform/sqrt_up.rs,dint2ext,25,implemented,implemented,false,,,,false,symbol name match
inc/Minuit2/SqrtUpParameterTransformation.h::Ext2int@28,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/SqrtUpParameterTransformation.h,Ext2int,28,src/transform/sqrt_up.rs,ext2int,15,implemented,implemented,false,,,,false,symbol name match
inc/Minuit2/SqrtUpParameterTransformation.h::Int2ext@25,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/SqrtUpParameterTransformation.h,Int2ext,25,src/transform/sqrt_up.rs,int2ext,11,implemented,implemented,false,,,,false,symbol name match
inc/Minuit2/VariableMetricBuilder.h::AddResult@45,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/VariableMetricBuilder.h,AddResult,45,,,,missing,unresolved,false,,,,false,no symbol match in mapped Rust files
inc/Minuit2/VariableMetricBuilder.h::Minimum@36,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/VariableMetricBuilder.h,Minimum,36,src/migrad/builder.rs,minimum,27,implemented,implemented,false,,,,false,symbol name match
inc/Minuit2/VariableMetricEDMEstimator.h::Estimate@18,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/VariableMetricEDMEstimator.h,Estimate,18,,,,needs-review,waived,true,architectural,Intentional architectural refactor; no strict 1:1 symbol expected.,rule,false,architectural refactor; no 1:1 symbol match
inc/Minuit2/VariableMetricMinimizer.h::VariableMetricMinimizer@30,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,inc/Minuit2/VariableMetricMinimizer.h,VariableMetricMinimizer,30,,,,intentionally-skipped,waived,true,intentional,constructor/destructor/operator handled idiomatically in Rust,auto-intentional,false,constructor/destructor/operator handled idiomatically in Rust
src/mnteigen.cxx::<no_symbol_extracted>@na,root-project/root,math/minuit2,v6-36-08,a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd,src/mnteigen.cxx,<no_symbol_extracted>,,src/posdef.rs,,,needs-review,waived,true,tooling,Upstream source extraction unavailable at pinned tag; tracked as tooling limitation.,rule,false,source unavailable: src/mnteigen.cxx: failed to download https://raw.githubusercontent.com/root-project/root/a8ca1b23e38d7dbe0ff24027894ca0f2ad65f1bd/math/minuit2/src/mnteigen.cxx: 404
